5.275361537933349609e+00
5.230022430419921875e+00
6.452627182006835938e+00
5.060360431671142578e+00
6.388852596282958984e+00
4.980418682098388672e+00
5.846999168395996094e+00
5.008323192596435547e+00
5.546980381011962891e+00
5.103758811950683594e+00
5.260684013366699219e+00
5.037774562835693359e+00
5.253469944000244141e+00
4.997173786163330078e+00
5.029234409332275391e+00
5.029770851135253906e+00
5.194694519042968750e+00
5.023994922637939453e+00
4.919665813446044922e+00
5.000485897064208984e+00
4.914345741271972656e+00
4.879580974578857422e+00
4.954819679260253906e+00
4.694088935852050781e+00
5.035973072052001953e+00
4.545172214508056641e+00
4.919031143188476562e+00
4.412060737609863281e+00
4.792934417724609375e+00
4.214322090148925781e+00
4.877281188964843750e+00
4.244839668273925781e+00
4.801753997802734375e+00
4.402134418487548828e+00
4.524163246154785156e+00
4.344902515411376953e+00
4.316110134124755859e+00
4.461050033569335938e+00
4.302106380462646484e+00
4.164623260498046875e+00
4.343456268310546875e+00
4.236262321472167969e+00
4.407900333404541016e+00
4.271552085876464844e+00
4.117007255554199219e+00
4.054073810577392578e+00
4.187441825866699219e+00
4.161814689636230469e+00
4.142566204071044922e+00
3.885011672973632812e+00
4.120550632476806641e+00
4.128238201141357422e+00
4.212283134460449219e+00
4.049615383148193359e+00
3.943219184875488281e+00
4.108612537384033203e+00
4.053004741668701172e+00
4.067092418670654297e+00
3.934884071350097656e+00
4.135164737701416016e+00
4.115454196929931641e+00
3.978114366531372070e+00
4.056783676147460938e+00
4.097932338714599609e+00
4.217503070831298828e+00
4.141589164733886719e+00
4.296133518218994141e+00
4.327144622802734375e+00
4.373851776123046875e+00
4.359355449676513672e+00
4.327110290527343750e+00
4.373244285583496094e+00
4.504028797149658203e+00
4.452591896057128906e+00
4.462579250335693359e+00
4.460776329040527344e+00
4.479824066162109375e+00
4.540203571319580078e+00
4.568605422973632812e+00
4.464819431304931641e+00
4.472754955291748047e+00
4.521043300628662109e+00
4.487299919128417969e+00
4.577401161193847656e+00
4.551735877990722656e+00
4.619396686553955078e+00
4.636340141296386719e+00
4.545407295227050781e+00
4.422829151153564453e+00
4.496389389038085938e+00
4.450648307800292969e+00
